Date,Open,High,Low,Close,ChangePct,AmplitudePct,Volume,Amount,TurnoverRate,TradeCount
2023-11-07,2839.786,2873.774,2830.835,2871.895,0.87,1.51,2798125800.0,40486002000.0,0.0,2995149.0
2023-11-08,2870.073,2900.414,2853.579,2884.225,0.43,1.63,3282771200.0,45809769000.0,0.0,3320137.0
2023-11-09,2875.041,2881.055,2824.724,2836.328,-1.66,1.95,2578728900.0,37884756000.0,0.0,2871191.0
2023-11-10,2824.382,2855.948,2812.497,2850.48,0.5,1.53,2424915900.0,32265799000.0,0.0,2605451.0
2023-11-13,2854.662,2937.773,2854.662,2937.773,3.06,2.92,3356165600.0,43886021000.0,0.0,3219473.0
2023-11-14,2940.752,2973.545,2939.933,2973.545,1.22,1.14,3366665900.0,43580909000.0,0.0,3252402.0
2023-11-15,2992.562,2995.576,2955.009,2986.602,0.44,1.36,3765197900.0,49182153000.0,0.0,3513624.0
2023-11-16,2979.96,2997.993,2956.489,2956.489,-1.01,1.39,2987212700.0,40630260000.0,0.0,3071072.0
2023-11-17,2945.738,2969.219,2938.74,2969.219,0.43,1.03,2684693300.0,34386920000.0,0.0,2777409.0
2023-11-20,2974.598,3022.145,2968.734,3021.956,1.78,1.8,3172896300.0,42497347000.0,0.0,3161746.0
2023-11-21,3021.908,3022.11,2964.26,2972.176,-1.65,1.91,3601471800.0,49345207000.0,0.0,3514794.0
2023-11-22,2958.592,2976.126,2918.841,2918.841,-1.79,1.93,2906698400.0,38089770000.0,0.0,2883629.0
2023-11-23,2912.296,2954.33,2902.438,2952.948,1.17,1.78,2582264900.0,35263638000.0,0.0,2763870.0
2023-11-24,2956.057,2956.569,2885.52,2893.67,-2.01,2.41,2483862200.0,33547953000.0,0.0,2715983.0
2023-11-27,2885.68,2918.903,2885.64,2914.605,0.72,1.15,2176324900.0,29913885000.0,0.0,2460691.0
2023-11-28,2905.997,2939.286,2899.674,2927.615,0.45,1.36,1983334400.0,27277985000.0,0.0,2260832.0
2023-11-29,2922.561,2938.845,2900.731,2902.199,-0.87,1.3,2122492700.0,28543527000.0,0.0,2298498.0
2023-11-30,2899.373,2900.13,2832.284,2863.561,-1.33,2.34,2060738200.0,27458414000.0,0.0,2470856.0
2023-12-01,2862.258,2899.341,2847.489,2893.359,1.04,1.81,2018641300.0,26502377000.0,0.0,2302575.0
2023-12-04,2896.178,2912.373,2881.691,2900.707,0.25,1.06,2108714900.0,27873574000.0,0.0,2478019.0
2023-12-05,2890.043,2890.049,2813.342,2813.342,-3.01,2.64,1958517400.0,26121902000.0,0.0,2358596.0
2023-12-06,2806.233,2826.827,2797.694,2800.207,-0.47,1.04,1571100900.0,20363175000.0,0.0,2014724.0
2023-12-07,2796.407,2815.316,2787.821,2800.724,0.02,0.98,1562754000.0,19833433000.0,0.0,1960008.0
2023-12-08,2800.225,2828.927,2790.223,2792.401,-0.3,1.38,1872778800.0,25059449000.0,0.0,2269158.0
2023-12-11,2780.344,2827.228,2765.39,2827.228,1.25,2.21,1799214100.0,23983656000.0,0.0,2335063.0
2023-12-12,2825.597,2849.76,2824.403,2843.141,0.56,0.9,1710564900.0,22727892000.0,0.0,2056036.0
2023-12-13,2839.395,2861.47,2828.336,2828.336,-0.52,1.17,1779672000.0,23103444000.0,0.0,2080770.0
2023-12-14,2836.465,2853.174,2808.461,2811.283,-0.6,1.58,1829298700.0,22529149000.0,0.0,2093382.0
2023-12-15,2811.924,2815.496,2773.748,2783.559,-0.99,1.49,1675209000.0,19295896000.0,0.0,1959499.0
2023-12-18,2776.1,2776.895,2732.597,2738.29,-1.63,1.59,1529908600.0,18339899000.0,0.0,1900192.0
2023-12-19,2738.562,2753.017,2721.417,2741.469,0.12,1.15,1464032300.0,16621756000.0,0.0,1792851.0
2023-12-20,2745.832,2748.07,2692.266,2694.388,-1.72,2.04,1431424000.0,17720745000.0,0.0,1859176.0
2023-12-21,2681.305,2712.014,2646.481,2698.722,0.16,2.43,1332888490.0,17120986000.0,0.0,1845066.0
2023-12-22,2697.927,2712.377,2663.113,2669.642,-1.08,1.83,1478761900.0,19814949000.0,0.0,2047358.0
2023-12-25,2668.963,2699.535,2666.373,2681.038,0.43,1.24,1335881920.0,16787689000.0,0.0,1838855.0
2023-12-26,2680.366,2681.085,2618.806,2630.353,-1.89,2.32,1390032800.0,17591500000.0,0.0,1848776.0
2023-12-27,2633.252,2666.308,2626.948,2664.291,1.29,1.5,1701428700.0,21232836000.0,0.0,2095308.0
2023-12-28,2659.573,2721.087,2638.763,2703.986,1.49,3.09,1985100900.0,24874293000.0,0.0,2360339.0
2023-12-29,2701.506,2768.103,2698.323,2768.103,2.37,2.58,1978330000.0,26068820000.0,0.0,2300362.0
2024-01-02,2777.405,2787.979,2765.832,2767.02,-0.04,0.8,2037928300.0,27085856000.0,0.0,2412758.0
2024-01-03,2758.472,2758.472,2699.037,2722.436,-1.61,2.15,1542852600.0,20741364000.0,0.0,2028605.0
2024-01-04,2719.148,2723.729,2694.58,2705.625,-0.62,1.07,1216786400.0,16311871000.0,0.0,1650185.0
2024-01-05,2707.132,2707.132,2614.791,2627.612,-2.88,3.41,1622557200.0,20082857000.0,0.0,2016806.0
2024-01-08,2622.212,2622.212,2558.128,2558.128,-2.64,2.44,1256241360.0,15901328000.0,0.0,1788073.0
2024-01-09,2564.649,2591.948,2537.706,2558.204,0.0,2.12,1473297200.0,17710911000.0,0.0,1978837.0
2024-01-10,2548.724,2556.043,2494.563,2512.699,-1.78,2.4,1299124580.0,15056054000.0,0.0,1777169.0
2024-01-11,2512.946,2582.037,2511.855,2575.309,2.49,2.79,1385436100.0,16767822000.0,0.0,1853679.0
2024-01-12,2570.675,2579.968,2534.591,2552.562,-0.88,1.76,1421830200.0,17228436000.0,0.0,1818179.0
2024-01-15,2538.424,2547.086,2510.499,2521.25,-1.23,1.43,1406766900.0,17517591000.0,0.0,1877777.0
2024-01-16,2521.849,2521.849,2461.429,2496.237,-0.99,2.4,1465169400.0,16786438000.0,0.0,1904407.0
2024-01-17,2493.933,2495.336,2431.384,2431.384,-2.6,2.56,1361997800.0,16161207000.0,0.0,1752585.0
2024-01-18,2419.055,2432.059,2358.186,2429.439,-0.08,3.04,1740808500.0,20270760000.0,0.0,2265593.0
2024-01-19,2429.963,2436.828,2388.814,2389.417,-1.65,1.98,1269783400.0,15117068000.0,0.0,1731729.0
2024-01-22,2381.295,2383.723,2230.741,2245.015,-6.04,6.4,1753024600.0,20345510000.0,0.0,2239473.0
2024-01-23,2233.223,2268.856,2214.026,2259.358,0.64,2.44,1526488200.0,17441378000.0,0.0,2112473.0
2024-01-24,2266.299,2289.484,2197.391,2286.688,1.21,4.08,1650349400.0,18712511000.0,0.0,2113574.0
2024-01-25,2290.451,2393.294,2276.089,2392.875,4.64,5.13,1875071900.0,22069864000.0,0.0,2294430.0
2024-01-26,2389.662,2406.517,2354.766,2361.586,-1.31,2.16,1505091700.0,17785138000.0,0.0,1996208.0
2024-01-29,2367.375,2384.086,2274.944,2274.944,-3.67,4.62,1688757300.0,19636205000.0,0.0,2176977.0
2024-01-30,2256.451,2280.627,2192.628,2195.341,-3.5,3.87,1263893050.0,14038619000.0,0.0,1770616.0
2024-01-31,2163.106,2168.36,2055.587,2059.995,-6.17,5.14,1825958500.0,17808615000.0,0.0,2270387.0
2024-02-01,2039.201,2079.44,1993.518,2030.301,-1.44,4.17,1829612000.0,17364733000.0,0.0,2357221.0
2024-02-02,2035.532,2071.119,1854.939,1923.606,-5.26,10.65,2160139500.0,20543875000.0,0.0,2714808.0
2024-02-05,1907.315,1907.315,1699.554,1734.696,-9.82,10.8,2475759300.0,21361552000.0,0.0,3093426.0
2024-02-06,1694.505,1836.186,1630.092,1797.398,3.61,11.88,2586468900.0,21803656000.0,0.0,3175377.0
2024-02-07,1804.19,1858.847,1760.628,1790.462,-0.39,5.46,2664472700.0,24728197000.0,0.0,3231730.0
2024-02-08,1800.284,1941.543,1792.483,1941.206,8.42,8.33,2738932400.0,26310705000.0,0.0,3226000.0
2024-02-19,1973.158,2025.101,1968.633,2014.623,3.78,2.91,2526358400.0,25587002000.0,0.0,2964418.0
2024-02-20,2007.378,2054.267,1978.099,2049.335,1.72,3.78,2154784900.0,22029285000.0,0.0,2499852.0
2024-02-21,2023.363,2125.135,2012.733,2065.726,0.8,5.48,2381616700.0,24770788000.0,0.0,2567017.0
2024-02-22,2073.589,2143.031,2073.589,2143.031,3.74,3.36,2271910400.0,23690389000.0,0.0,2298426.0
2024-02-23,2162.469,2226.507,2143.591,2225.207,3.83,3.87,2730891100.0,29361758000.0,0.0,2887094.0
2024-02-26,2230.739,2296.631,2210.807,2258.623,1.5,3.86,2796072100.0,30100264000.0,0.0,2941141.0
2024-02-27,2254.273,2373.316,2245.171,2373.316,5.08,5.67,3044111600.0,35900225000.0,0.0,3167226.0
2024-02-28,2376.773,2400.919,2177.925,2177.925,-8.23,9.4,3807533100.0,44214719000.0,0.0,4048292.0
2024-02-29,2151.178,2298.377,2151.178,2298.377,5.53,6.76,2814480500.0,33735195000.0,0.0,3217731.0
2024-03-01,2306.881,2350.417,2298.355,2346.358,2.09,2.27,2750717500.0,35128871000.0,0.0,3079530.0
2024-03-04,2358.136,2364.402,2301.775,2357.057,0.46,2.67,2593462300.0,32179138000.0,0.0,2848831.0
2024-03-05,2340.631,2365.913,2319.558,2328.727,-1.2,1.97,2865098700.0,36101336000.0,0.0,3211529.0
2024-03-06,2318.231,2368.933,2301.786,2345.313,0.71,2.88,2303558300.0,28825023000.0,0.0,2615041.0
2024-03-07,2355.248,2370.845,2289.675,2289.675,-2.37,3.46,2451561300.0,29314795000.0,0.0,2668023.0
2024-03-08,2291.85,2353.718,2282.152,2348.245,2.56,3.13,2278849900.0,28596970000.0,0.0,2578839.0
2024-03-11,2340.184,2382.254,2330.091,2382.254,1.45,2.22,2559967600.0,29143449000.0,0.0,2671882.0
2024-03-12,2386.513,2426.999,2377.761,2426.999,1.88,2.07,3068853600.0,35696679000.0,0.0,3008004.0
2024-03-13,2422.833,2465.791,2406.381,2435.922,0.37,2.45,3168683900.0,39808669000.0,0.0,3359776.0
2024-03-14,2420.979,2431.878,2358.179,2394.341,-1.71,3.03,2557966500.0,32338996000.0,0.0,2866393.0
2024-03-15,2391.641,2437.583,2380.705,2437.583,1.81,2.38,2402368700.0,30860302000.0,0.0,2655004.0
2024-03-18,2446.231,2504.038,2446.231,2504.038,2.73,2.37,2829772300.0,37555234000.0,0.0,3017283.0
2024-03-19,2501.635,2551.325,2493.122,2529.852,1.03,2.32,3052609000.0,40797482000.0,0.0,3260146.0
2024-03-20,2526.68,2562.54,2526.68,2562.54,1.29,1.42,2893057900.0,38417140000.0,0.0,3073724.0
2024-03-21,2556.411,2584.928,2529.334,2574.498,0.47,2.17,3098937600.0,39906867000.0,0.0,3257328.0
2024-03-22,2564.799,2564.799,2513.209,2531.407,-1.67,2.0,3004302900.0,37698312000.0,0.0,3170139.0
2024-03-25,2514.429,2530.169,2436.22,2436.348,-3.76,3.71,2955044600.0,36407007000.0,0.0,3159773.0
2024-03-26,2429.478,2463.067,2385.284,2414.848,-0.88,3.19,2543931500.0,31756601000.0,0.0,2922409.0
2024-03-27,2410.163,2410.424,2303.098,2303.315,-4.62,4.44,2582943100.0,30992564000.0,0.0,2936710.0
2024-03-28,2313.625,2456.632,2313.625,2435.357,5.73,6.21,3171594400.0,41299985000.0,0.0,3628896.0
2024-03-29,2438.656,2492.679,2410.674,2492.679,2.35,3.37,3184192500.0,41323476000.0,0.0,3537165.0
2024-04-01,2503.477,2530.12,2495.394,2525.097,1.3,1.39,3084119000.0,40269627000.0,0.0,3431472.0
2024-04-02,2520.686,2520.686,2472.214,2488.592,-1.45,1.92,2760871900.0,36649310000.0,0.0,3106883.0
2024-04-03,2473.833,2474.715,2399.869,2425.797,-2.52,3.01,2269766300.0,30292500000.0,0.0,2717255.0
2024-04-08,2409.715,2409.715,2349.858,2349.865,-3.13,2.47,2067063300.0,26662622000.0,0.0,2499460.0
2024-04-09,2347.898,2372.436,2337.49,2368.157,0.78,1.49,1870594200.0,23522650000.0,0.0,2228084.0
2024-04-10,2358.268,2358.601,2267.696,2297.389,-2.99,3.84,2104433100.0,24840976000.0,0.0,2435640.0
2024-04-11,2275.523,2316.833,2270.544,2277.185,-0.88,2.01,1702210600.0,20337657000.0,0.0,2060688.0
2024-04-12,2276.857,2301.097,2259.074,2262.58,-0.64,1.85,1640937200.0,20071588000.0,0.0,2038969.0
2024-04-15,2255.843,2270.291,2155.171,2188.172,-3.29,5.09,2299837800.0,26690174000.0,0.0,2862314.0
2024-04-16,2169.172,2169.172,2015.791,2016.61,-7.84,7.01,2571965700.0,26746767000.0,0.0,2935268.0
2024-04-17,2044.989,2166.797,2044.989,2166.797,7.45,6.04,2307968500.0,25763283000.0,0.0,2694673.0
2024-04-18,2170.649,2222.863,2138.39,2180.746,0.64,3.9,2421180300.0,29415119000.0,0.0,2896284.0
2024-04-19,2167.868,2190.469,2147.856,2176.501,-0.19,1.95,2130752300.0,25615289000.0,0.0,2517596.0
2024-04-22,2185.139,2227.242,2137.993,2204.25,1.27,4.1,2333213700.0,27319312000.0,0.0,2777785.0
2024-04-23,2201.472,2249.242,2201.472,2222.382,0.82,2.17,2233053600.0,26685706000.0,0.0,2571120.0
2024-04-24,2220.787,2304.248,2220.787,2304.248,3.68,3.76,2667209400.0,32640609000.0,0.0,2830439.0
2024-04-25,2288.995,2303.569,2272.125,2281.954,-0.97,1.36,2417329700.0,30673541000.0,0.0,2731831.0
2024-04-26,2265.675,2361.728,2265.675,2337.407,2.43,4.21,3006756600.0,37896023000.0,0.0,3274138.0
2024-04-29,2339.553,2397.431,2339.553,2397.431,2.57,2.48,3064054800.0,38365547000.0,0.0,3367389.0
2024-04-30,2399.964,2410.582,2345.336,2358.731,-1.61,2.72,2769243700.0,32675082000.0,0.0,3040558.0
2024-05-06,2381.278,2404.319,2378.736,2386.976,1.2,1.08,2514027500.0,30053630000.0,0.0,2724378.0
2024-05-07,2385.656,2469.452,2377.78,2461.861,3.14,3.84,3164859600.0,39153731000.0,0.0,3231102.0
2024-05-08,2453.305,2453.305,2410.067,2415.935,-1.87,1.76,2841757900.0,33659020000.0,0.0,3003922.0
2024-05-09,2405.077,2443.273,2405.077,2442.996,1.12,1.58,2326684200.0,29588477000.0,0.0,2531135.0
2024-05-10,2445.351,2455.804,2394.719,2397.415,-1.87,2.5,2402840300.0,28981290000.0,0.0,2628989.0
2024-05-13,2370.914,2370.914,2314.595,2322.316,-3.13,2.35,2202802800.0,25165575000.0,0.0,2454161.0
2024-05-14,2324.632,2352.932,2313.429,2330.428,0.35,1.7,1635913200.0,19536188000.0,0.0,1954406.0
2024-05-15,2323.523,2353.025,2299.008,2318.283,-0.52,2.32,1719513300.0,19508009000.0,0.0,1970309.0
2024-05-16,2326.969,2360.153,2320.83,2328.829,0.45,1.7,1812539400.0,20177052000.0,0.0,1965933.0
2024-05-17,2333.872,2388.54,2322.827,2388.54,2.56,2.82,2211158200.0,25282683000.0,0.0,2370645.0
2024-05-20,2381.528,2413.756,2370.3,2400.853,0.52,1.82,2410630500.0,27085354000.0,0.0,2510797.0
2024-05-21,2392.145,2392.145,2355.647,2362.949,-1.58,1.52,2033992900.0,23126795000.0,0.0,2227265.0
2024-05-22,2356.489,2388.294,2347.372,2381.314,0.78,1.73,1901423600.0,23309216000.0,0.0,2094749.0
2024-05-23,2376.395,2383.069,2344.995,2347.605,-1.42,1.6,2260720000.0,26277135000.0,0.0,2466136.0
2024-05-24,2332.468,2343.105,2292.105,2292.105,-2.36,2.17,1993463200.0,23745764000.0,0.0,2312817.0
2024-05-27,2289.919,2293.714,2232.94,2290.305,-0.08,2.65,1840142900.0,20903161000.0,0.0,2278835.0
2024-05-28,2282.057,2319.598,2259.834,2279.934,-0.45,2.61,1665508600.0,19847891000.0,0.0,2065496.0
2024-05-29,2315.114,2340.353,2269.277,2279.116,-0.04,3.12,1856234300.0,21873988000.0,0.0,2284817.0
2024-05-30,2257.097,2325.34,2236.051,2309.812,1.35,3.92,2081759300.0,26045599000.0,0.0,2509090.0
2024-05-31,2306.841,2384.118,2306.841,2373.309,2.75,3.35,2604244800.0,33932631000.0,0.0,3025171.0
2024-06-03,2373.417,2383.329,2318.221,2337.227,-1.52,2.74,2549467100.0,33187434000.0,0.0,3188230.0
2024-06-04,2319.643,2325.428,2269.206,2300.702,-1.56,2.41,2350172300.0,27516887000.0,0.0,2798871.0
2024-06-05,2298.869,2344.85,2298.869,2300.905,0.01,2.0,2643982100.0,31202739000.0,0.0,2916363.0
2024-06-06,2292.566,2302.923,2179.055,2186.57,-4.97,5.38,3130245100.0,33530550000.0,0.0,3516321.0
2024-06-07,2203.49,2229.715,2169.287,2195.109,0.39,2.76,2135928700.0,23030918000.0,0.0,2557751.0
2024-06-11,2180.478,2247.236,2147.033,2245.119,2.28,4.56,2016282400.0,23305238000.0,0.0,2538995.0
2024-06-12,2239.932,2286.842,2239.113,2273.648,1.27,2.13,1988044400.0,22912446000.0,0.0,2383406.0
2024-06-13,2273.097,2300.838,2258.512,2278.51,0.21,1.86,1976225900.0,24848620000.0,0.0,2494398.0
2024-06-14,2270.482,2280.099,2251.997,2278.91,0.02,1.23,1852551800.0,23330089000.0,0.0,2373515.0
2024-06-17,2274.777,2296.873,2273.923,2280.288,0.06,1.01,1974523800.0,23196978000.0,0.0,2314098.0
2024-06-18,2279.568,2344.292,2277.073,2344.099,2.8,2.95,2602803300.0,28669110000.0,0.0,2733736.0
2024-06-19,2354.271,2366.613,2349.655,2350.62,0.28,0.72,2888021700.0,30277727000.0,0.0,2976774.0
2024-06-20,2342.121,2348.338,2290.813,2293.543,-2.43,2.45,2756155600.0,30398032000.0,0.0,3012497.0
2024-06-21,2277.664,2300.672,2253.098,2284.011,-0.42,2.07,2084403600.0,23879351000.0,0.0,2499991.0
2024-06-24,2266.001,2271.727,2182.326,2184.071,-4.38,3.91,2406244800.0,26333270000.0,0.0,2747595.0
2024-06-25,2184.38,2204.251,2134.444,2155.534,-1.31,3.2,2223074900.0,24218471000.0,0.0,2594495.0
2024-06-26,2149.133,2227.068,2118.682,2225.219,3.23,5.03,2037187400.0,21650693000.0,0.0,2399810.0
2024-06-27,2214.206,2227.224,2180.461,2180.68,-2.0,2.1,2012499700.0,20674875000.0,0.0,2334660.0
2024-06-28,2173.219,2252.076,2173.219,2221.903,1.89,3.62,2308851200.0,27041424000.0,0.0,2715595.0
2024-07-01,2213.202,2223.479,2162.635,2205.887,-0.72,2.74,1900240400.0,21327984000.0,0.0,2442614.0
2024-07-02,2205.427,2229.74,2194.297,2203.13,-0.12,1.61,2026844500.0,20616002000.0,0.0,2197764.0
2024-07-03,2199.217,2199.783,2166.752,2167.484,-1.62,1.5,2068512800.0,20002682000.0,0.0,2152803.0
2024-07-04,2170.678,2183.199,2109.028,2110.777,-2.62,3.42,2036485400.0,19768869000.0,0.0,2181906.0
2024-07-05,2106.509,2136.473,2074.355,2125.222,0.68,2.94,1844626400.0,17442948000.0,0.0,2010277.0
2024-07-08,2118.456,2118.456,2047.624,2053.113,-3.39,3.33,1876520000.0,18012437000.0,0.0,2134807.0
2024-07-09,2054.344,2117.966,2033.737,2114.531,2.99,4.1,2220867000.0,25138515000.0,0.0,2654472.0
2024-07-10,2106.85,2144.882,2106.617,2121.095,0.31,1.81,2426168800.0,25278217000.0,0.0,2571016.0
2024-07-11,2157.829,2186.945,2145.727,2186.707,3.09,1.94,2624847400.0,28659887000.0,0.0,2771639.0
2024-07-12,2182.158,2191.859,2168.084,2177.359,-0.43,1.09,2139315200.0,23212376000.0,0.0,2337268.0
2024-07-15,2181.32,2202.65,2153.794,2160.543,-0.77,2.24,1949153100.0,22147157000.0,0.0,2374292.0
2024-07-16,2152.969,2184.009,2141.268,2180.9,0.94,1.98,2066002300.0,26040664000.0,0.0,2444300.0
2024-07-17,2171.301,2171.301,2128.445,2128.445,-2.41,1.97,1951884900.0,23352350000.0,0.0,2330727.0
2024-07-18,2101.961,2124.453,2063.739,2116.666,-0.55,2.85,1928808700.0,22528099000.0,0.0,2447706.0
2024-07-19,2106.842,2165.233,2101.344,2147.403,1.45,3.02,1812407800.0,22080282000.0,0.0,2299144.0
2024-07-22,2149.214,2191.482,2149.214,2181.525,1.59,1.97,1889016500.0,21828157000.0,0.0,2353159.0
2024-07-23,2180.538,2190.753,2138.284,2138.474,-1.97,2.41,2116043000.0,23295609000.0,0.0,2385478.0
2024-07-24,2126.696,2153.594,2112.704,2116.796,-1.01,1.91,2135215200.0,24141239000.0,0.0,2524453.0
2024-07-25,2098.538,2143.695,2088.333,2123.419,0.31,2.62,1940340300.0,21916886000.0,0.0,2340660.0
2024-07-26,2128.573,2211.966,2128.573,2209.229,4.04,3.93,2696873700.0,29010596000.0,0.0,2765847.0
2024-07-29,2220.842,2259.683,2216.778,2243.773,1.56,1.94,3078705600.0,29752614000.0,0.0,2974167.0
2024-07-30,2238.954,2299.928,2231.692,2288.595,2.0,3.04,3459125100.0,35393127000.0,0.0,3340965.0
2024-07-31,2276.885,2350.88,2276.885,2343.628,2.4,3.23,4105379000.0,44848637000.0,0.0,4060126.0
2024-08-01,2342.196,2400.773,2342.196,2381.014,1.6,2.5,4082306800.0,43681086000.0,0.0,3910193.0
2024-08-02,2354.545,2393.115,2323.1,2324.36,-2.38,2.94,3931145700.0,43276805000.0,0.0,3788537.0
2024-08-05,2299.993,2338.212,2219.023,2219.09,-4.53,5.13,3739875800.0,42049098000.0,0.0,3897998.0
2024-08-06,2245.631,2274.538,2219.056,2259.679,1.83,2.5,3149357600.0,33730938000.0,0.0,3232569.0
2024-08-07,2259.951,2342.17,2259.951,2319.562,2.65,3.64,3799035100.0,43000884000.0,0.0,3832255.0
2024-08-08,2310.931,2310.931,2240.821,2243.575,-3.28,3.02,3825289900.0,43184179000.0,0.0,4049604.0
2024-08-09,2246.236,2267.324,2214.557,2214.557,-1.29,2.35,2696055000.0,29525390000.0,0.0,2952038.0
2024-08-12,2198.744,2199.31,2157.49,2169.943,-2.01,1.89,2342177500.0,24712383000.0,0.0,2648854.0
2024-08-13,2169.349,2193.187,2161.764,2193.187,1.07,1.45,2132522400.0,23371511000.0,0.0,2456880.0
2024-08-14,2191.395,2204.511,2182.139,2185.506,-0.35,1.02,2355010400.0,24998305000.0,0.0,2529572.0
2024-08-15,2172.881,2219.8,2153.612,2204.203,0.86,3.03,2848383000.0,29859185000.0,0.0,3050296.0
2024-08-16,2212.271,2220.772,2184.671,2184.671,-0.89,1.64,2622519700.0,28597834000.0,0.0,2987966.0
2024-08-19,2175.191,2196.77,2162.041,2167.124,-0.8,1.59,2176966200.0,23778984000.0,0.0,2626330.0
2024-08-20,2165.295,2168.358,2120.495,2127.872,-1.81,2.21,1944695800.0,20763746000.0,0.0,2434355.0
2024-08-21,2118.773,2144.893,2116.744,2124.076,-0.18,1.32,1722345500.0,18920921000.0,0.0,2156153.0
2024-08-22,2121.858,2137.848,2093.27,2095.354,-1.35,2.1,2108282200.0,22873047000.0,0.0,2577198.0
2024-08-23,2089.602,2104.567,2067.169,2088.161,-0.34,1.78,2027318500.0,21849436000.0,0.0,2484213.0
2024-08-26,2087.546,2108.045,2074.06,2098.665,0.5,1.63,2064381500.0,21549326000.0,0.0,2445650.0
2024-08-27,2088.733,2088.733,2044.388,2048.378,-2.4,2.11,2071165300.0,20686096000.0,0.0,2490976.0
2024-08-28,2038.114,2073.329,2036.496,2054.811,0.31,1.8,1725525200.0,17708510000.0,0.0,2188630.0
2024-08-29,2042.75,2098.442,2034.503,2086.129,1.52,3.11,1921970600.0,22060448000.0,0.0,2500372.0
2024-08-30,2082.146,2161.301,2082.005,2134.71,2.33,3.8,2569049200.0,28848983000.0,0.0,3021325.0
2024-09-02,2131.683,2134.855,2079.323,2079.323,-2.59,2.6,2006237200.0,22612380000.0,0.0,2620447.0
2024-09-03,2079.957,2112.795,2079.957,2111.269,1.54,1.58,1879099100.0,19710911000.0,0.0,2273451.0
2024-09-04,2095.874,2109.15,2082.703,2089.716,-1.02,1.25,1727892600.0,18267098000.0,0.0,2140225.0
2024-09-05,2090.584,2132.252,2090.584,2118.864,1.39,1.99,1956709000.0,20344167000.0,0.0,2237653.0
2024-09-06,2118.417,2122.052,2071.791,2071.925,-2.22,2.37,2382759500.0,23024548000.0,0.0,2578613.0
2024-09-09,2056.273,2075.789,2042.393,2056.554,-0.74,1.61,1877367500.0,16892541000.0,0.0,2079734.0
2024-09-10,2060.366,2089.292,2031.625,2080.776,1.18,2.8,2014544900.0,18346693000.0,0.0,2239599.0
2024-09-11,2070.758,2074.36,2052.971,2062.591,-0.87,1.03,1660689200.0,14220053000.0,0.0,1854745.0
2024-09-12,2068.218,2085.483,2054.597,2054.655,-0.38,1.5,1832718100.0,16467198000.0,0.0,1968148.0
2024-09-13,2054.744,2059.462,2020.256,2020.256,-1.67,1.91,1676170200.0,15731416000.0,0.0,1964218.0
2024-09-18,2020.836,2028.068,1972.969,2004.877,-0.76,2.73,1577589900.0,14087716000.0,0.0,1916072.0
2024-09-19,2019.479,2060.412,2005.904,2052.696,2.39,2.72,2086835400.0,18945832000.0,0.0,2282482.0
2024-09-20,2062.078,2075.417,2048.59,2063.165,0.51,1.31,2140397000.0,20231653000.0,0.0,2350901.0
2024-09-23,2066.037,2103.714,2061.401,2086.038,1.11,2.05,2418773100.0,24145218000.0,0.0,2606633.0
2024-09-24,2093.27,2142.372,2063.314,2142.372,2.7,3.79,3443211000.0,35522851000.0,0.0,3484737.0
2024-09-25,2158.742,2205.487,2155.203,2167.753,1.18,2.35,4341914100.0,43654448000.0,0.0,3985601.0
2024-09-26,2159.586,2229.233,2157.213,2229.233,2.84,3.32,3826794300.0,38877045000.0,0.0,3560855.0
2024-09-27,2254.198,2375.467,2254.198,2362.222,5.97,5.44,5232383900.0,54829591000.0,0.0,4344751.0
2024-09-30,2466.983,2683.136,2430.16,2669.028,12.99,10.71,7536872300.0,90688185000.0,0.0,6203742.0
2024-10-08,3067.082,3067.18,2777.921,3020.005,13.15,10.84,9020687700.0,124439937000.0,0.0,6436697.0
2024-10-09,2913.908,2967.794,2755.614,2755.614,-8.75,7.03,7895388200.0,114636590000.0,0.0,6991573.0
2024-10-10,2793.533,2841.606,2690.045,2730.643,-0.91,5.5,5760099600.0,77565649000.0,0.0,5553848.0
2024-10-11,2706.602,2710.56,2543.91,2580.554,-5.5,6.1,4627775300.0,59010842000.0,0.0,4673247.0
2024-10-14,2597.15,2716.445,2582.839,2716.445,5.27,5.18,5102356400.0,67668430000.0,0.0,5179713.0
2024-10-15,2701.129,2791.374,2674.067,2699.897,-0.61,4.32,5437038600.0,77582626000.0,0.0,5353425.0
2024-10-16,2648.052,2729.498,2646.929,2697.41,-0.09,3.06,4261570300.0,59818619000.0,0.0,4519785.0
2024-10-17,2738.333,2796.903,2730.369,2730.996,1.25,2.47,5435597900.0,78556756000.0,0.0,5406524.0
2024-10-18,2715.482,2908.312,2708.777,2846.919,4.24,7.31,6864076500.0,103129499000.0,0.0,6734549.0
2024-10-21,2883.701,3038.802,2883.701,3006.23,5.6,5.45,8135171700.0,127016245000.0,0.0,7418050.0
2024-10-22,3012.925,3017.061,2928.268,2960.699,-1.51,2.95,7071964300.0,109507509000.0,0.0,6876407.0
2024-10-23,2941.518,3081.638,2937.018,3004.46,1.48,4.88,6525408700.0,98639847000.0,0.0,6157963.0
2024-10-24,2993.86,2995.981,2940.448,2965.821,-1.29,1.85,5232835000.0,77104449000.0,0.0,5367546.0
2024-10-25,2979.368,3045.039,2977.737,3009.589,1.48,2.27,5054812600.0,77513478000.0,0.0,5033717.0
